Rev_id,Retailer,Division,Category,Department,Product_URL,Brand,Product_Name,Final_Price_after_Discount,Review_Link,Review_Header,Review_Creation_Date,Review_Rating_Score,Review_Text
456,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=91&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Husband installed it, and it was a quick and easy installation. Plus, it worked and is working G...",31-Aug-18,5,"Husband installed it, and it was a quick and easy installation. Plus, it worked and is working GREAT sense. Nice not to have blades to worry about taller ppl hitting when they stand up from the table. It is powerful and very quiet on low and medium speeds. A little louder on the high speed, but not a distraction. We've only had it two weeks, but sit out on our backporch almost every night. Everyone that has been to the house has complimented how nice it is and good it looks. We didn't know if we wanted to spend the extra money, but glad we did. Most times we don't have the light on, and the fan seems to help keep the bugs away too!"
457,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"The fan is great,loved the look. But place right over my dinning table it didnt throw enough ligh...",25-Jan-18,1,"The fan is great,loved the look. But place right over my dinning table it didnt throw enough light to sit and play cards at table. If you look on box it tells you it is the dimmest light the manufacturer makes in this.The rating for the light is 2700 to 6500 this is a 2700. also you cant change the bulb(not really a bulb some kind of chips) if they go out you throw the whole thing away.Had to uninstall and return it,which Home depot was very good at taking it back without the packaging as my contractor installed it and disposed of the carton.If you want it for the fan buy it,but if you really need it to lite up a area....dont buy it."
458,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=261&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,I love the look of this ceiling fan...it looks like...,19-Nov-19,4,"I love the look of this ceiling fan...it looks like a light, yet it's a really awesome fan! The fan is a little noisy, but it has great power. For me, I would have preferred the lights to be bright white lights instead of the soft white light. But that feature was not enough of a drawback to change it out for a different light. We get compliments every time someone sees it!"
459,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=471&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Easy install, my only complaint would be that for having LED lights this fixture is pretty dim.",12-Feb-19,4,"Easy install, my only complaint would be that for having LED lights this fixture is pretty dim."
460,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=81&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Love the look of this fan!   Very easy...,15-Jan-19,4,"Love the look of this fan!   Very easy to install-hardest part is fitting the remote box in the canopy.  The light is on the yellow side, I wanted more of a ""daylight"" light, but it is ok.  We have it wired to a dimmer switch as well--so you need to turn it on with the remote so the switch will work.  Not a big deal unless you forget and turn it off using the remote.  Overall, happy with the purchase and looks great in our breakfast nook!"
461,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=71&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Looks kinda ""spacey"". Fan is fine at low speed which...",3-Nov-19,4,"Looks kinda ""spacey"". Fan is fine at low speed which is where we would use it most of the time. At 8 foot ceiling height the whirrrr. is somewhat loud at mid speed and loud at high. A vaulted ceiling height would work best still I am not complaining. The light is a bit diffused as if at a lounge."
462,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=381&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It’s a nice fan/ light combo that I bought for...,15-May-19,2,"It’s a nice fan/ light combo that I bought for a room with bunk beds. Unfortunately, I returned it because it looked a bit too industrial for me."
463,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=541&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It’s the first time your app has worked on my...,18-Sep-18,3,"It’s the first time your app has worked on my iPhone, usually disappears when tapped. I installed the fan last Holiday weekend & it works as expected to a point, except the light does not get bright enough for my living room.They should try putting clear lenses or brigter LEDs like my otther 2 fans."
464,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Brette-23-in-LED-Indoor-Outdoor-Brushed-Nickel-Ceiling-Fan-with-Light-Kit-with-Remote-Control-AM382A-BN/206123281?keyword=1001528528&semanticToken=d0330000011_20200121112217800676_5599+d0330000011+%3E++cnn%3A%7B11%3A0%7D+cnr%3A%7B7%3A1%7D+cnd%3A%7B4%3A0%7D+cne%3A%7B8%3A0%7D+cnb%3A%7B9%3A0%7D+cns%3A%7B5%3A0%7D+cnx%3A%7B3%3A0%7D+st%3A%7B1001528528%7D%3Ast+oos%3A%7B0%3A1%7D+dln%3A%7B585354%7D+qu%3A%7B1001528528%7D%3Aqu,Home Decorators Collection,Brette 23 in. LED Indoor/Outdoor Brushed Nickel Ceiling Fan with Light Kit with Remote Control,174,https://www.homedepot.com/ReviewServices/reviews/v1/product/206123281?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Using in a bedroom. I like this fan, but it is much louder than I would have liked, so conversat...",15-May-18,3,"Using in a bedroom. I like this fan, but it is much louder than I would have liked, so conversations are a bit harder (great to sleep by if you like noise). The airflow is great is you are directly underneath, but much, much less outside the ""cone"". And the light is very soft, almost ambient in a much more blue than warm hue. Good thing I have nightstand lights. I would not recommend this fan for a high conversation area like a family room."
465,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=301&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,5 Star Review,15-Oct-19,5,Rating provided by a verified purchaser
466,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=371&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Fan was straight forward to put together and install. ...,6-Aug-19,5,Fan was straight forward to put together and install.  The blades are made from a composite material which should work fine in an exterior environment though it would be better if they had a more realistic wood grain look.  Remote has many different features to control all fan functions.
467,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=851&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Beyond my expectations.  Ordering a ceiling fan online was...,30-Oct-18,5,Beyond my expectations.  Ordering a ceiling fan online was a first for me.  Just love it!
468,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=951&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Installation complicated but not difficult. Airflow is excellent...,18-Sep-18,5,Installation complicated but not difficult. Airflow is excellent
469,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,This is a really nice fan. It has excellent feature with the comfort breeze settings. Install was...,1-May-18,5,This is a really nice fan. It has excellent feature with the comfort breeze settings. Install was pretty straight forward. It really moves the air in room. The only thing I do not like is that you have to use the remote to turn light on and off. I wish it had a separate wire for hooking up light to light switch.
470,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=921&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,This fan is sharp. And moves some air! Highly recommend....,25-Sep-18,5,This fan is sharp. And moves some air! Highly recommend.
471,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=211&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,It has the look and it functions quite nicely. Added a ceiling medallion for a nice touch.,31-Dec-19,5,It has the look and it functions quite nicely. Added a ceiling medallion for a nice touch.
472,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=461&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Great fan!  Replaced smaller fan with this one and...,2-Jul-19,5,"Great fan!  Replaced smaller fan with this one and relatively easy to install, replaced all old parts with the new ones (lots of screwing but easy with electric screwdriver).  Needed a longer downrod and did have a problem with mounting the ball at the top so used the one from the old fan.  We love"
473,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=11&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"Finally, an outdoor fan that is more than just a decoration!  Installed 2 of these on our patio, ...",3-Jul-18,5,"Finally, an outdoor fan that is more than just a decoration!  Installed 2 of these on our patio, and they make a huge difference. Great air movement and silent. Also, the first fan I have installed that was designed by an engineer that must have installed a few also. Assembly was easy and straightforward. The remotes are easy to use, and the timer option is great. Highly recommend! Had a few minor issues with delivery, but Home Depot customer service was beyond excellent."
474,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=811&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,Beautiful and easy to put up. ...,18-Dec-18,5,Beautiful and easy to put up.
475,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=591&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,If you have a large room with high ceilings like a living room and need to move a lot of air this...,18-May-19,5,If you have a large room with high ceilings like a living room and need to move a lot of air this fan is amazing. Best purchase I made for my condos large living room area. This fan is super quite and man does it move air around.
476,Homedepot,Lighting,Ceiling Fans,Ceiling Fans With Lights,https://www.homedepot.com/p/Home-Decorators-Collection-Kensgrove-72-in-LED-Indoor-Outdoor-Espresso-Bronze-Ceiling-Fan-with-Remote-Control-YG493OD-EB/301162064,Home Decorators Collection,Kensgrove 72 in. LED Indoor/Outdoor Espresso Bronze Ceiling Fan with Remote Control,299,https://www.homedepot.com/ReviewServices/reviews/v1/product/301162064?key=x5w9jA8tWVGcqRhujrHTvjRwQfH8MkFc&startindex=811&pagesize=10&recfirstpage=10&stats=true&sort=mosthelpfull,"silent, move a lot of air",18-Dec-18,5,"silent, move a lot of air"
